"business_id","date","review_id","stars","text","type","user_id","votes_cool","votes_funny","votes_useful","name","categories","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"CHQihC8atuC7UO2DY4Jqvg","2013-05-28","dT8HYsYv8HzSSgnEx5lviQ",5,"Whenever I stay at the Mirage, I make it a point to get my iced mocha and a bagel from this fine establishment.  The service is very organized, 2 cashier lines and a separate pickup so as to not confuse the patrons or crowd the area.  I like to get the bagel toasted and cream cheese on the side.  The tables are plentiful and close to the restrooms where the showroom is located.  Across the way is ""Kardashian Khaos,"" but more importantly, the pool entrance is also close by.  If you have a Total Rewards card, inquire if you can use your points towards your purchase.  So if you need a coffee break from all that gambling or to cure a hangover, then make your way over to the back of the Mirage hotel, pass the casino, and find salvation in ""The Roasted Bean.""","review","7H82rkP108uQ_wXf_uMeRQ",1,1,1,"The Roasted Bean","Food,Bakeries,Coffee & Tea,Bagels",0,3,0,1,2,0,3,2,2,5
"L9UYbtAUOcfTgZFimehlXw","2012-04-20","wvItfl_adnK-q7UiwpB01w",4,"Another one of Joe's great places. Been coming here for over 3 years now and have yet to be disappointed in anything. Been to the community dinners too. If you have not it's a must. Differently should put the duck confit enchiladas on the menu PLEASE!!!","review","Vk-hJ1i5ZagPM87Kv9FOnA",1,1,1,"Liberty Market","Food,Coffee & Tea,American (New),Restaurants",1,1,1,0,0,1,1,0,1,1
"7ZrdTjA0wUomEa8PUx6cpg","2014-04-15","6ebocWHt7RCcmG4_p14dYg",3,"Another of the three locations in MGM alone. This one had the longest lines while I was here for a convention this past week. It's located near the elevators and buffet area so the traffic is expected. 

Normal menu of drinks and food items. Served it's purpose while I was here to get my daily caffeine fix. 

Service here was ok as the baristas kept the lines moving best they could. Again, seemed as if there prices here were higher than normal. Guess they tack on an extra casino fee? As if I didn't lose enough on the tables while here!","review","qhooXf7Uh8NP3mX6YG3Drw",14,13,18,"Starbucks","Food,Coffee & Tea",3,2,1,3,1,1,2,1,3,3
"sM5jkUF6jB0_vrxDNfjBTQ","2014-08-19","i6AwgOcN7qF_k5O4RYFLXQ",5,"Ordered the club sandwich with gluten free bread. It was absolutely delicious.  For dessert had the macaron and was regretting only getting two.  My friend had the corn coconut cake and it was awesome!!!  Also had the White Castle tea. It was sooooo good.","review","bMtwC_CbYk8-_iFS9NUyVQ",0,0,1,"Nocochi","Food,Bakeries,Coffee & Tea,Tea Rooms",0,2,0,0,4,1,1,3,1,4
"aRkYtXfmEKYG-eTDf_qUsw","2011-08-21","JPxC3Wb-YvSgJzdBdpId6w",5,"Lux = quality on all levels. Java, juice, pastries, breakfast quiche is yummy,  art work, clientele, and especially the wonderful staff. I'm a regular here and have never had a negative experience. I'm very much looking forward to the new Lux opening just next door!","review","JUbYpcAWf1hxTE6vrtpjJw",0,0,1,"Lux","Coffee & Tea,Food,Bars,Nightlife,American (New),Restaurants",0,1,0,0,2,2,2,1,1,4
"3W_K2wmNQPETDZkfmk9G2Q","2014-07-04","y9gVCotCPQlFPzhh_3E40Q",5,"This is my 3rd time here. Always clean. Lots of topping options. Delicious yogurt flavors. I bring out of town guests here when we come up to see the fountain. They always appreciate it. I recommended this option on a hit day especially","review","fKdcmYwXyS6cMZVLy1LXzA",0,0,0,"Oyo Frozen Yogurt","Food,Ice Cream & Frozen Yogurt,Coffee & Tea",1,1,0,0,2,0,0,1,1,3
"HhNY3X0kyrN5682La6N6Cg","2013-05-04","2jBRPlipmAeHFDP7zVh_vg",4,"This is my favorite place to get a slush with boba. They have such a huge selection of drinks. I like to get either red bean, lychee, or mango. Service is always fast and cashier is always smiling and welcoming. Place is modern looking and welcoming. 
Only thing that I would like them to do is use fresh fruit in their drinks. Haven't found a place in this area with fresh fruit. I wish it was like Chicago with the best boba drinks. Overall whenever I have a thirsty craving then its boba time.","review","RsUNADZTrJ5xFXVMXJC1MQ",2,1,4,"Boba Tea House","Food,Coffee & Tea",0,2,1,0,3,0,1,3,2,3
"D_gp5k21B-rVfHLTBQZS2Q","2013-07-15","tG0mrMvJ5dDVHXnoldrgDQ",5,"J'ai passé 8 jours à Montréal fin Juin 2013, j'ai pas mal sillonné la ville et il n'y a qu'un endroit où je suis allé plus d'une fois (à vrai dire 4 fois), c'est le Pikolo Espresso Bar.

J'ai trouvé dans cet endroit tout ce que je pouvais souhaiter.

En premier lieu du bon café et bien préparé même si je n'ai testé que le café filtre, le café glacé et le latté. Les quelques photos sur le mur, le fait de changer de type de café chaque jour pour le café filtre font remarquer que le café est ici une passion.
En second lieu un choix de pâtisserie entre le classique et le surprenant mais toujours d'excellente qualité. Mention spéciale pour les scones aux pommes et cheddar blanc. Un pur délice mi-sucré mi-salé.
Une atmosphère agréable. Le lieu, la déco et la musique s'harmonisent parfaitement dans un style très décontracté.
Même s'il n'est pas des plus chaleureux, le service est plaisant.

Si vous aimez les endroits décontracté et pas classique, Le Pikolo est forcément un endroit que vous aimerez découvrir voir même fréquenter.","review","3LjUaL9reorSvSLAed4hIQ",1,0,3,"Pikolo Espresso Bar","Food,Coffee & Tea,Cafes,Restaurants",0,1,1,1,1,1,1,1,1,2
"O7fXh4ODsi--5LmJKTHn2g","2011-12-10","fgMWv9gdbDHLMgTg2FfJ0A",5,"What?!? There is a Cartel Coffee downtown?! How did I miss this for so long???!! 

I only ""discovered"" this location while aimlessly wandering around on my lunch break a few weeks and have been back weekly since!  The staff here is great and friendly. And, as one of them told me, they treat coffee like more of a science here.  They know their stuff and are always sure to highlight some of the tasting and flavor notes within a particular blend.

Their toddys are the best I've had and their pastries are divine! And to make it even better, their baked goodies are all half off starting at 1:30 in the afternoon - which happens to perfectly match my lunch hour.","review","B4K5ruafil9RSDiTIL-1Bw",3,1,3,"Cartel Coffee Lab","Food,Coffee & Tea",1,3,1,1,2,1,2,2,2,2
"CGYOPcYTfwXFu-Sn0MsgGQ","2014-07-12","TXi70EC6-uJRJooVCQoqMw",4,"Delicious brunch- had salmon brioche and friend had a rustic sandwich- both we're super yummy","review","D4uQUz2yz2r4Oufd1ZT97Q",0,0,1,"La Belle Terre Bread French Bakery Café","Food,Bakeries,Coffee & Tea,Cafes,Restaurants",0,0,0,0,2,0,0,1,0,2
"Eyks6H-tMwXyLH95cmrwkA","2013-11-20","7TK-Ps8X7PRenq84kVApoQ",3,"I had breakfast in the Edinburgh Larder as I left the house with a rush, and no coffee :(

The staff were so friendly and welcoming.  A new waitress was learning the tricks as it was her first day and she was nervous, but she did a great job.

I had a cappuccino and toast with jam. Now, I never have toast with jam for some reason, so I thought why not have it  now, for a change. Two large slices of toasted granary bread arrived with a little pot of butter and a tiny cute little pot of jam, which, considering its minute proportions, was only half filled. I thought it was a bit odd. Not that I could have asked for more jam, but still.

Lovely place, lovely people and nice food. Great stop over for coffee or lunch.","review","5WbQVsNME0Xr_SQX8JnBxA",0,0,2,"The Edinburgh Larder","Food,Delis,Coffee & Tea,Restaurants",0,5,0,2,5,1,1,3,1,14
"6GnJUbiq73xm24F7SixI9g","2013-04-05","RI67VeDMLqS0oTlLqjzCBw",5,"What a nice place!
We're visiting relatives in Maricopa, and had found ""the other two"" coffee places in town earlier in the week, and found Honeycutt Coffee on the day we're driving back home to Southern California.  Too bad we didn't start here first - we'd have looked no further.
Decor is very nice, people are very pleasant, have a sense of humor, and are competent baristas.","review","nGLA2MhFlcTDf7X0ZVkoCQ",0,0,1,"Honeycutt Coffee","Food,Coffee & Tea,American (New),Restaurants",1,2,1,1,2,1,1,3,1,4
"UV9c6A16IXXA7JmkTor8Tg","2009-08-25","RrSYv0Z_7-9UBKf4o4Ecgw",4,"For the full Zoma experience you must arrive by bike path, strolling past yards of community garden sunflowers and zukes. You must enter through Zoma's magical backyard patio full of novel-readers and puppies. 

I recommend the iced chai or lemonade.

Also, for a pretty penny there are smoothies made with real fruit!","review","IF428dgntY0gMh6CbILbPw",0,0,1,"Cafe Zoma","Food,Bakeries,Coffee & Tea,Internet Cafes",0,3,0,0,3,0,1,3,0,8
"f393NrFKAIV-gqbp27LGfQ","2014-12-09","PjBrlFP3puRKPz7EHAUwmw",5,"I absolutely love Cargo coffee. I've always gotten great service and great coffee when I've been here. 

The atmosphere is great if you'd like to stay inside and drink your coffee and have breakfast. 
I always get a coconut latte with and extra shot of espresso to get me through my day. 

I also recommend the cowgirl cookies! They are enough to fill you up and even vegan.","review","lsNpgU6Jz8TutOBP-oR4pw",2,0,2,"Cargo Coffee","Food,Coffee & Tea",1,0,0,1,1,1,1,2,1,4
"exNRVWeo9dBaIEyluD63DQ","2011-03-14","o4-fxBBz4AavHZsddi9JtQ",5,"Great coffee & lunch spot with amazing homemade baked goods, soups and sandwiches (and occasionally the best Mac & Cheese I've had). I'm not a coffee drinker so I can't comment on the coffee, but my coworker raves about it.  Lisa (owner) is extremely knowledgeable and passionate about coffee, and it shows in the care she takes with every aspect of the shop.  Lisa and her staff are friendly and make you feel at home. Local artists' work on display and free Wi-Fi available.","review","ZIw0JLo9WUy0CfAgKjj9qg",0,0,0,"Village Coffee Roastery","Food,Coffee & Tea",0,2,0,0,2,0,0,2,0,3
"0G-zqtH6hRTu4uxRwA-Gpg","2007-11-04","B0qMY2phurMhheA7C5B47Q",4,"Drip's hip interior, environmental stewardship, fair prices, and good coffee and tea make it my favorite breakfast lounge in the Phoenix downtown-ish area.  The servers make you feel glad to be there, too.  You should check it out.","review","xYzXnIvyadwjcttO0D71KA",0,0,0,"Drip Coffee Lounge","Food,Coffee & Tea",0,2,1,0,3,0,1,3,1,7
"Qlmbb23JzMC48ubUdQDlEg","2014-08-25","nomWYDF_QgbNadIj9AnuVw",5,"My favorite Dunkin location every one here is very kind and gives fabulous customer service! We love coming here always inviting environment and super clean. The manager here is so caring and always greets her customers .We love the yummy donuts ,iced tea and coffee. Always fresh coffee you never even have to ask they take pride in their products and want to give their best and it sure shows.","review","ZlxQzlRBr8Dfozrc6JqdHQ",0,0,0,"Dunkin' Donuts","Food,Donuts,Coffee & Tea",0,2,0,0,7,0,1,4,0,8
"lktu5JPDlQUG-7cV7gOzDQ","2010-12-23","bkT_vrBeY3ZDys6bWBH3Yw",3,"The best thing about this place is the surprise of seeing what lies inside this dingy strip mall.  When you open the door you'd never expect how they've done it up inside.  It looks great!  On atmosphere alone I'd give this place at least 4 stars, it's a grunge/modern/artsy hang out...pretty cool.
The coffee on the other hand was not really my favorite.  They roast their own beans, which is awesome, but they have a different flavor that I wasn't really a fan of.  The portions are also pretty small.  All in all, I'd probably go back and try it again if I was in the area, maybe a different drink next time though.
Thanks for being unique!","review","sQTvI2N_WT5m60ZUbTMCMQ",0,0,0,"Cartel Coffee Lab","Food,Coffee & Tea",0,4,0,1,4,1,3,4,2,7
"d87fxJ47AzTlREZCnUmaFA","2013-10-03","MPraOoURE2Rmo9JfMcixbg",5,"Tried this quaint little place for the first time today with the highest of hopes and was not let down. I went mid-morning to get a cup of coffee and something to eat. The lady behind the counter was very gracious and let me sample a piece of dark chocolate with an espresso cream filling. It was exquisite. I then bought a cappuccino wet and a muffin which I believe was cinnamon streusel. Hands the best cappuccino I've ever had and the muffin was so moist and the streusel added the perfect amount of richness and flavor. Excited to try they're large variety of coffees and teas as well as they're breakfast dishes and pastries.","review","3DE0EEgVR1mKNi0Fb3piZA",0,0,0,"Rayner's Chocolate & Coffee Shop","Coffee & Tea,Food,Cafes,Chocolatiers & Shops,Specialty Food,Restaurants",0,6,0,1,7,1,3,4,1,11
"7VLW-cIDaiO4Dx8gXYkZcg","2008-10-15","seEMkknF4-0WHFSgCHKqJw",4,"This morning, a co-worker and I visited Cupz N' Crepes for a working breakfast. We frequently use the Enterprise Rent-a-Car located a few doors down, and had noticed the cute signage for the new shop. Instead of hitting a Starbucks or Einstein's, we decided to take a peek at this new place.

What a treat! I enjoyed a sweet crepe filled with Nutella and bananas and topped with fresh whipped cream. It was delicious! My co-worker had the Nutella, bananas and strawberries - also fabulous. 

In addition, we had drinks. I had a white mocha and my co-worker had a chai tea. 

Besides sweet crepes, they also offer savory crepes, salads and bagels. 

The entire place was comfy and cozy with great seating and free Wi-Fi.","review","MrPOzC4Fz_xEwJkA051V8g",2,1,5,"Cupz N' Crepes","Food,Coffee & Tea,Creperies,Restaurants",1,5,1,1,6,1,4,4,1,11
